Key;Year;HS92-4;HS92-4 Short Label;HS92-2;HS92-2 Short Label;HS92 Section;WB-CapitalType;BEC4-3;BEC4-3 Label;PCI;RCA;Export (Real Value USD);Import  (Real Value USD);Norm PCI;Norm RCA;Share Export;Share Export Sector;Global Export HS92 Sector;Ro Export HS92 Sector;Ro Import HS92 Sector;Weight Export per Sector;Weight Import per Sector; PCI Export per Sector; PCI Import per Sector;Norm PCI per Sector;RCA Export per Sector;RCA Export;Norm RCA Export per Sector
1978 Chemicals;1978;3706 HS92;Motion-picture film;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;-0,756475004;0,19760004;340.459;782.474;33,1873283335551;1,9845105248866;0,00000950 %;0,00010823 %;314564717144;843985606;1141912379;0;0,0006852;0;-0,0005184;0;0;0,0000052013799985279;0
1978 Chemicals;1978;3707 HS92;Chemical preparations for photographic uses;37 HS92;Photographic or cinematographic goods;Chemicals;Intermediate goods;220;Processed, Mainly for industry;1,072086864;0,5574515;1.751.296;1.222.992;72,2367154487781;5,59852300062199;0,00004885 %;0,00055674 %;314564717144;843985606;1141912379;0;0,0010710;0;0,0011482;0;0;0,0000754802587142875;0
1978 Chemicals;1978;3803 HS92;Tall oil;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,421486549;;0;8.617.784;40,3410889403717;;0,00000000 %;0,00000000 %;314564717144;843985606;1141912379;;0,0075468;;-0,0031809;;;;
1978 Chemicals;1978;3806 HS92;Rosin and resin acids;38 HS92;Miscellaneous chemical products;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;0,32638900225;3,1976159;2.053.195;1.598.776;56,312154741232;32,1138720826916;0,00005727 %;0,00065271 %;314564717144;843985606;1141912379;0;0,0014001;0;0,0004570;0;0;0,000507601887906522;0
1978 Chemicals;1978;3808 HS92;Insecticides, rodenticides, fungicides, etc.;38 HS92;Miscellaneous chemical products;Chemicals;Consumer goods;630;Non-durable consumer goods;0,364787944;0,034811886;843.981;77.623.941;57,1321735589987;0,349618118286578;0,00002354 %;0,00026830 %;314564717144;843985606;1141912379;0;0,0679771;0;0,0247972;0;0;0,00000227157436162046;0
1978 Chemicals;1978;3811 HS92;Anti-knock;38 HS92;Miscellaneous chemical products;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,968037077;0,001768932;19.356;27.359.091;70,0147067309306;0,017765503346096;0,00000054 %;0,00000615 %;314564717144;843985606;1141912379;0;0,0239590;0;0,0231932;0;0;0,00000000264724104441124;0
1978 Chemicals;1978;3823 HS92;Industrial monocarboxylic fatty acids;38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,394217537;0,393531395;8.012.029;119.906.748;57,7606497346271;3,95226233380726;0,00022348 %;0,00254702 %;314564717144;843985606;1141912379;0;0,1050052;0;0,0413949;1;0;0,000243774701639674;0
1978 Chemicals;1978;3824 HS92;Chemical preparations, n.e.s. (not elsewhere specified);38 HS92;Miscellaneous chemical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,32638900225;1,4774927;3.541.711;4.934.272;56,312154741232;14,838558805925;0,00009879 %;0,00112591 %;314564717144;843985606;1141912379;0;0,0043211;0;0,0014103;0;0;0,000404580735930661;0
1978 Chemicals;1978;3901 HS92;Polymers of ethylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,198246304;0,472985917;13.832.934;37.620.389;74,9308812284616;4,75022945546793;0,00038585 %;0,00439748 %;314564717144;843985606;1141912379;0;0,0329451;0;0,0394763;1;0;0,000505858731585409;0
1978 Chemicals;1978;3902 HS92;Polymers of propylene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,297535904;0,2977721;1.840.740;1.990.810;77,0512349855682;2,99054527755959;0,00005134 %;0,00058517 %;314564717144;843985606;1141912379;0;0,0017434;0;0,0022621;0;0;0,0000423782666696073;0
1978 Chemicals;1978;3903 HS92;Polymers of styrene;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,117224245;0,13656732;1.875.127;21.896.144;73,2006352892176;1,37155480280043;0,00005230 %;0,00059610 %;314564717144;843985606;1141912379;0;0,0191750;0;0,0214227;0;0;0,0000197990435127084;0
1978 Chemicals;1978;3904 HS92;Polymers of vinyl chloride;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,904545623285714;1,8406543;42.971.168;20.812.212;68,6588311666495;18,4858152408663;0,00119862 %;0,01366052 %;314564717144;843985606;1141912379;0;0,0182258;0;0,0164860;3;0;0,00611527686314522;1
1978 Chemicals;1978;3905 HS92;Polymers of vinyl acetate;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;0,904545623285714;1,7812508;2.287.983;321.763;68,6588311666495;17,8892218850901;0,00006382 %;0,00072735 %;314564717144;843985606;1141912379;0;0,0002818;0;0,0002549;0;0;0,000315097241805545;0
1978 Chemicals;1978;3906 HS92;Acrylic polymers;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,677915796;0,39673874;2.022.109;2.203.261;63,8190956278047;3,98447391589723;0,00005640 %;0,00064283 %;314564717144;843985606;1141912379;0;0,0019294;0;0,0013080;0;0;0,0000620263046334858;0
1978 Chemicals;1978;3907 HS92;Polyacetals;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,158677858;0,032961908;1.277.641;40.151.186;74,0858873606348;0,331038664497962;0,00003564 %;0,00040616 %;314564717144;843985606;1141912379;0;0,0351614;0;0,0407407;0;0;0,00000325602641008119;0
1978 Chemicals;1978;3908 HS92;Polyamides;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,605127264;0,14813972;1.000.083;15.422.134;83,6199239099824;1,48777719626856;0,00002790 %;0,00031793 %;314564717144;843985606;1141912379;0;0,0135055;0;0,0216781;0;0;0,0000114544515695032;0
1978 Chemicals;1978;3909 HS92;Amino-resins;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,251541501;0,123822318;788.157;15.097.132;76,0690132301484;1,24355588838371;0,00002198 %;0,00025055 %;314564717144;843985606;1141912379;0;0,0132209;0;0,0165465;0;0;0,00000754533285350739;0
1978 Chemicals;1978;3910 HS92;Silicones in primary forms;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;1,192490993;0,010941588;21.907;5.018.553;74,8079751506632;0,10988710601968;0,00000061 %;0,00000696 %;314564717144;843985606;1141912379;0;0,0043949;0;0,0052408;0;0;0,0000000185323290112095;0
1978 Chemicals;1978;3912 HS92;Cellulose n.e.c.;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,80343048;0,021840741;236.008;3.070.469;66,4994924849926;0,219348034473183;0,00000658 %;0,00007503 %;314564717144;843985606;1141912379;0;0,0026889;0;0,0021603;0;0;0,000000398529825720713;0
1978 Chemicals;1978;3914 HS92;Ion-exchangers based on polymers;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,181259398;1,4611761;1.802.203;1.363.675;53,2128764518756;14,6746900919795;0,00005027 %;0,00057292 %;314564717144;843985606;1141912379;0;0,0011942;0;0,0002165;0;0;0,000203597764059233;0
1978 Chemicals;1978;3916 HS92;Monofilament;39 HS92;Plastics;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,321453081;0,015659329;48.502;2.593.532;56,2067469324865;0,157267696975982;0,00000135 %;0,00001542 %;314564717144;843985606;1141912379;0;0,0022712;0;0,0007301;0;0;0,0000000587218233016755;0
1978 Chemicals;1978;3920 HS92;Other plates of plastics, noncellular and not reinforced;39 HS92;Plastics;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;1,389263335;;0;3.757.566;79,0100967691848;;0,00000000 %;0,00000000 %;314564717144;843985606;1141912379;;0,0032906;;0,0045715;;;;
1978 Chemicals;1978;3922 HS92;Baths, sinks etc.;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,904545623285714;1,1986933;1.802.933;10.250;68,6588311666495;12,0385576336981;0,00005029 %;0,00057315 %;314564717144;843985606;1141912379;0;0,0000090;0;0,0000081;0;0;0,000167091516919482;0
1978 Chemicals;1978;3923 HS92;Packing lids;39 HS92;Plastics;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,77255043;0,49950117;5.190.520;2.524.309;65,840041444429;5,01652392913571;0,00014478 %;0,00165006 %;314564717144;843985606;1141912379;0;0,0022106;0;0,0017078;0;0;0,000200453717369292;0
1978 Chemicals;1978;3926 HS92;Other articles of plastic;39 HS92;Plastics;Chemicals;Intermediate goods;322;Processed, Industrial supplies, n.e.s.;-0,303077863;1,53856656;2.188.067;2.143.030;42,869735467643;15,451927699805;0,00006103 %;0,00069559 %;314564717144;843985606;1141912379;0;0,0018767;0;-0,0005688;0;0;0,000260281703942199;0
1978 Chemicals;1978;4001 HS92;Natural rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;-2,318411207;0,070427254;1.918.264;48.668.599;0;0,707305660473865;0,00005351 %;0,00060982 %;314564717144;843985606;1141912379;0;0,0426203;0;-0,0988113;0;0;0,0000104451785385432;0
1978 Chemicals;1978;4002 HS92;Synthetic rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;0,217984517142857;4,3638997;68.160.258;33.742.612;53,9971503773899;43,8269389226819;0,00190123 %;0,02166812 %;314564717144;843985606;1141912379;0;0,0295492;0;0,0064413;4;0;0,0229970813649677;4
1978 Chemicals;1978;4004 HS92;Scrap of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;121;Processed, Mainly for industry;0,217984517142857;3,6673179;1.248.574;5.148;53,9971503773899;36,8311209383107;0,00003483 %;0,00039692 %;314564717144;843985606;1141912379;0;0,0000045;0;0,0000010;0;0;0,000354021453820618;0
1978 Chemicals;1978;4008 HS92;Vulcanized rubber plates;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,509636994;0,32393864;3.014.312;15.128.527;60,2254605435452;3,25333760305642;0,00008408 %;0,00095825 %;314564717144;843985606;1141912379;0;0,0132484;0;0,0067519;0;0;0,0000754949136929365;0
1978 Chemicals;1978;4010 HS92;Conveyor belts of vulcanized rubber;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,83975339;0,07994419;251.637;30.662.255;67,2751771356262;0,8028848904005;0,00000702 %;0,00008000 %;314564717144;843985606;1141912379;0;0,0268517;0;0,0225488;0;0;0,00000155535002824029;0
1978 Chemicals;1978;4011 HS92;New pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Intermediate goods;530;Parts and accessories of transport equipment;0,872159037;1,84071947;19.482.696;1.550.277;67,9672076742518;18,4864697475703;0,00054344 %;0,00619354 %;314564717144;843985606;1141912379;0;0,0013576;0;0,0011841;2;0;0,00277270327889705;0
1978 Chemicals;1978;4012 HS92;Used pneumatic tires of rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,437640191;0,7420463;8.369.716;7.014.949;58,6879511594736;7,45242102331134;0,00023346 %;0,00266073 %;314564717144;843985606;1141912379;0;0,0061432;0;0,0026885;1;0;0,000480184858739123;0
1978 Chemicals;1978;4014 HS92;Rubber hygenic or pharmeceutical items;40 HS92;Rubber;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,358334963;;0;53.025;56,9943685672585;;0,00000000 %;0,00000000 %;314564717144;843985606;1141912379;;0,0000464;;0,0000166;;;;
1978 Chemicals;1978;4016 HS92;Other articles of vulcanized rubber;40 HS92;Rubber;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,826778252;0,45496717;3.764.127;14.224.215;66,9980898817015;4,56926596443438;0,00010499 %;0,00119661 %;314564717144;843985606;1141912379;0;0,0124565;0;0,0102988;0;0;0,000132407035873317;0
1979 Chemicals;1979;2804 HS92;Silicon & rare gases;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,037671441;0,17524326;2.105.004;17.234.645;48,5375546959198;1,75997987594253;0,00005034 %;0,00054716 %;384715437181;999764258;1488113776;0;0,0115815;0;-0,0004363;0;0;0,0000245357058299656;0
1979 Chemicals;1979;2811 HS92;Other inorganic acids;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,119499157;0,12452234;1.345.980;19.527.230;46,790103753867;1,25058625652863;0,00003219 %;0,00034986 %;384715437181;999764258;1488113776;0;0,0131221;0;-0,0015681;0;0;0,0000111478261418927;0
1979 Chemicals;1979;2812 HS92;Halides of nonmetals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,335465308;;0;4.817.478;77,8612267095374;;0,00000000 %;0,00000000 %;384715437181;999764258;1488113776;;0,0032373;;0,0043233;;;;
1979 Chemicals;1979;2821 HS92;Iron oxides and hydroxides;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,134704333666667;1,6044685;10.464.928;30.315.719;52,2186816361898;16,1137853266579;0,00025029 %;0,00272017 %;384715437181;999764258;1488113776;0;0,0203719;0;0,0027442;1;0;0,00111679059220376;0
1979 Chemicals;1979;2825 HS92;Metal base oxides, n.e.c.;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,134704333666667;1,5870118;24.489.479;18.506.663;52,2186816361898;15,9384665115414;0,00058571 %;0,00636561 %;384715437181;999764258;1488113776;0;0,0124363;0;0,0016752;1;0;0,00258502060235847;0
1979 Chemicals;1979;2833 HS92;Sulfates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,074580059;0,4362378;3.438.546;10.621.557;47,7493621073112;4,38116563869814;0,00008224 %;0,00089379 %;384715437181;999764258;1488113776;0;0,0071376;0;-0,0005323;0;0;0,0000997705669360844;0
1979 Chemicals;1979;2836 HS92;Carbonates;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,134704333666667;2,8930619;39.264.057;13.370.106;52,2186816361898;29,055215726163;0,00093907 %;0,01020600 %;384715437181;999764258;1488113776;0;0,0089846;0;0,0012103;2;0;0,00755539552192405;1
1979 Chemicals;1979;2843 HS92;Compounds of precious metals;28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,106327841;0,24268955;1.016.005;1.598.190;47,071380437091;2,43734751397314;0,00002430 %;0,00026409 %;384715437181;999764258;1488113776;0;0,0010740;0;-0,0001142;0;0;0,0000164002787092581;0
1979 Chemicals;1979;2844 HS92;Uranium;28 HS92;Inorganic chemicals;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;-0,189160808;;0;3.011.184;45,3024621134122;;0,00000000 %;0,00000000 %;384715437181;999764258;1488113776;;0,0020235;;-0,0003828;;;;
1979 Chemicals;1979;2853 HS92;Phosphides (excluding ferrophosphorus);28 HS92;Inorganic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,134704333666667;3,8551838;15.852.019;5.174.815;52,2186816361898;38,7178708388537;0,00037913 %;0,00412045 %;384715437181;999764258;1488113776;0;0,0034774;0;0,0004684;1;0;0,00406475130825981;1
1979 Chemicals;1979;2901 HS92;Acyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,312491839;0,10292353;1.808.590;93.588.173;56,0153774119824;1,03366795140063;0,00004326 %;0,00047011 %;384715437181;999764258;1488113776;0;0,0628905;0;0,0196528;0;0;0,0000123810964020224;0
1979 Chemicals;1979;2902 HS92;Cyclic hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,787802966166667;1,0523374;38.032.486;88.164.401;66,1657630946965;10,5686954619635;0,00090961 %;0,00988587 %;384715437181;999764258;1488113776;0;0,0592457;0;0,0466740;3;0;0,00266203662623063;0
1979 Chemicals;1979;2903 HS92;Halogenated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,72801979;0,82728094;10.553.144;6.147.422;64,8890787068376;8,30843825977;0,00025240 %;0,00274310 %;384715437181;999764258;1488113776;0;0,0041310;0;0,0030075;1;0;0,000580683104182359;0
1979 Chemicals;1979;2904 HS92;Sulfonated, nitrated derivatives of hydrocarbons;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,787802966166667;6,2493305;9.573.382;2.133.018;66,1657630946965;62,7624475721;0,00022896 %;0,00248843 %;384715437181;999764258;1488113776;0;0,0014334;0;0,0011292;1;0;0,00397926799406054;1
1979 Chemicals;1979;2905 HS92;Acyclic alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,278586628;0,4643497;10.080.244;41.870.717;55,2913233163939;4,6634953458407;0,00024109 %;0,00262018 %;384715437181;999764258;1488113776;0;0,0281368;0;0,0078385;1;0;0,000311329676904087;0
1979 Chemicals;1979;2906 HS92;Cyclic alcohols;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,787802966166667;1,9818757;1.923.376;163.038;66,1657630946965;19,9041112829077;0,00004600 %;0,00049995 %;384715437181;999764258;1488113776;0;0,0001096;0;0,0000863;0;0;0,000253539081302771;0
1979 Chemicals;1979;2907 HS92;Phenols, phenol-alcohols;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,787802966166667;1,4926468;8.952.429;10.824.419;66,1657630946965;14,9907524539889;0,00021411 %;0,00232703 %;384715437181;999764258;1488113776;0;0,0072739;0;0,0057304;1;0;0,000888796317613496;0
1979 Chemicals;1979;2909 HS92;Ethers;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,05767249;0,042386185;375.556;19.688.721;71,928892957125;0,425687313840071;0,00000898 %;0,00009762 %;384715437181;999764258;1488113776;0;0,0132307;0;0,0139937;0;0;0,00000105877417841501;0
1979 Chemicals;1979;2912 HS92;Aldehydes;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,787802966166667;1,7400817;13.568.823;1.418.783;66,1657630946965;17,4757578379669;0,00032452 %;0,00352698 %;384715437181;999764258;1488113776;0;0,0009534;0;0,0007511;1;0;0,0015704211079223;0
1979 Chemicals;1979;2915 HS92;Saturated acyclic monocarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,415780271;0,15235575;2.304.357;23.772.998;79,576372440298;1,53011906982404;0,00005511 %;0,00059898 %;384715437181;999764258;1488113776;0;0,0159753;0;0,0226175;0;0;0,0000233513997719141;0
1979 Chemicals;1979;2917 HS92;Polycarboxylic acids;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,449848741;0,62025166;8.310.662;32.479.652;80,303912971868;6,22922924179766;0,00019876 %;0,00216021 %;384715437181;999764258;1488113776;0;0,0218261;0;0,0316445;1;0;0,00034285292731537;0
1979 Chemicals;1979;2918 HS92;Carboxylic acids with additional oxygen function;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,787802966166667;1,2341491;6.336.892;2.221.571;66,1657630946965;12,3946426237026;0,00015156 %;0,00164716 %;384715437181;999764258;1488113776;0;0,0014929;0;0,0011761;0;0;0,000520173523731335;0
1979 Chemicals;1979;2920 HS92;Esters of other inorganic acids of nonmetals;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,384309069;0,039190516;139.039;2.743.968;78,9042972038043;0,393592994605349;0,00000333 %;0,00003614 %;384715437181;999764258;1488113776;0;0,0018439;0;0,0025526;0;0;0,000000362428151641139;0
1979 Chemicals;1979;2921 HS92;Amine-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;1,036282132;0,86642855;8.569.607;14.708.801;71,4720966164089;8,70160034652442;0,00020496 %;0,00222752 %;384715437181;999764258;1488113776;0;0,0098842;0;0,0102428;1;0;0,000493853307999796;0
1979 Chemicals;1979;2922 HS92;Oxygen-function amino-compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;1,097297999;0,35152018;3.614.692;3.848.266;72,7751054193104;3,53034086895951;0,00008645 %;0,00093958 %;384715437181;999764258;1488113776;0;0,0025860;0;0,0028376;0;0;0,0000845134570185835;0
1979 Chemicals;1979;2924 HS92;Carboxyamide-function compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,975176953;0,8671934;5.267.109;10.652.437;70,1671805338452;8,70928178664437;0,00012597 %;0,00136909 %;384715437181;999764258;1488113776;0;0,0071583;0;0,0069807;0;0;0,000303803362838216;0
1979 Chemicals;1979;2929 HS92;Isocyanates;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;1,40913966;0,7748146;10.747.867;8.461.982;79,4345605638946;7,7815152696113;0,00025705 %;0,00279372 %;384715437181;999764258;1488113776;0;0,0056864;0;0,0080129;1;0;0,000553891099112152;0
1979 Chemicals;1979;2930 HS92;Organo-sulfur compounds;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;1,218368437;0,007890534;33.569;9.376.385;75,3605943132917;0,0792451649806123;0,00000080 %;0,00000873 %;384715437181;999764258;1488113776;0;0,0063009;0;0,0076768;0;0;0,000000017617695788223;0
1979 Chemicals;1979;2931 HS92;Other organo-inorganic compounds;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,287070777;0,003785014;8.767;3.655.880;55,472504398884;0,0380131508062607;0,00000021 %;0,00000228 %;384715437181;999764258;1488113776;0;0,0024567;0;0,0007053;0;0;0,00000000220710402992857;0
1979 Chemicals;1979;2934 HS92;Nucleic acids and their salts;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,438115101;0,16644228;5.065.934;27.632.616;58,6980929789873;1,67159104039717;0,00012116 %;0,00131680 %;384715437181;999764258;1488113776;0;0,0185689;0;0,0081353;0;0;0,0000560825162317254;0
1979 Chemicals;1979;2935 HS92;Sulfonamides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,787802966166667;1,3053187;3.997.120;1.329.580;66,1657630946965;13,109403715107;0,00009560 %;0,00103898 %;384715437181;999764258;1488113776;0;0,0008935;0;0,0007039;0;0;0,000347030825575049;0
1979 Chemicals;1979;2936 HS92;Vitamins;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;1,232942847;0,7352635;4.675.272;11.413.787;75,6718344129709;7,3843009055816;0,00011182 %;0,00121525 %;384715437181;999764258;1488113776;0;0,0076700;0;0,0094566;0;0;0,00022864104517698;0
1979 Chemicals;1979;2937 HS92;Hormones;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,456154218;;0;2.291.795;59,0833227463127;;0,00000000 %;0,00000000 %;384715437181;999764258;1488113776;;0,0015401;;0,0007025;;;;
1979 Chemicals;1979;2938 HS92;Glycosides;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,219871517;0,036684585;350.837;5.999.188;44,6466273914317;0,368425760610156;0,00000839 %;0,00009119 %;384715437181;999764258;1488113776;0;0,0040314;0;-0,0008864;0;0;0,000000856038517263104;0
1979 Chemicals;1979;2939 HS92;Vegetable alkaloids;29 HS92;Organic chemicals;Chemicals;Intermediate goods;220;Processed, Mainly for industry;-0,376932044;0,06908788;310.350;1.561.581;41,2925613208906;0,693854237084682;0,00000742 %;0,00008067 %;384715437181;999764258;1488113776;0;0,0010494;0;-0,0003955;0;0;0,00000142612608324823;0
1979 Chemicals;1979;2941 HS92;Antibiotics;29 HS92;Organic chemicals;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,787802966166667;1,4112741;14.115.548;1.658.141;66,1657630946965;14,1735209413413;0,00033760 %;0,00366909 %;384715437181;999764258;1488113776;0;0,0011143;0;0,0008778;1;0;0,00132499250458965;0
1979 Chemicals;1979;3004 HS92;Medicaments, packaged;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,313502121;0,09794222;5.053.930;31.625.629;56,0369522318471;0,983640319206207;0,00012087 %;0,00131368 %;384715437181;999764258;1488113776;0;0,0212522;0;0,0066626;0;0;0,0000329233086202437;0
1979 Chemicals;1979;3006 HS92;Pharmaceutical goods;30 HS92;Pharmaceutical products;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;0,143621572;0,001896472;17.402;612.779;52,409111447601;0,0190463961654701;0,00000042 %;0,00000452 %;384715437181;999764258;1488113776;0;0,0004118;0;0,0000591;0;0;0,00000000219507774351573;0
1979 Chemicals;1979;3101 HS92;Animal or vegetable fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;-0,339989573;;0;0;42,0814768486161;;0,00000000 %;0,00000000 %;384715437181;999764258;1488113776;;0,0000000;;;;;;
1979 Chemicals;1979;3102 HS92;Nitrogenous fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;-0,292021942;9,81655375;265.584.873;39.703;43,1058373718769;98,5883111915871;0,00635191 %;0,06903411 %;384715437181;999764258;1488113776;0;0,0000267;0;-0,0000078;11;3;0,173407026414351;26
1979 Chemicals;1979;3103 HS92;Phosphatic fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,292021942;13,3699875;65.145.627;0;43,1058373718769;100;0,00155807 %;0,01693346 %;384715437181;999764258;1488113776;0;0,0000000;0;;3;1;0,0579322740626487;7
1979 Chemicals;1979;3104 HS92;Potassic fertilizers;31 HS92;Fertilisers;Chemicals;Raw materials: Industrial;210;Primary, Mainly for industry;-0,244054311;;0;1.354.787;44,1301978951377;;0,00000000 %;0,00000000 %;384715437181;999764258;1488113776;;0,0009104;;-0,0002222;;;;
1979 Chemicals;1979;3105 HS92;Mixed fertilizers;31 HS92;Fertilisers;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-0,292021942;5,594589;106.520.970;121.507;43,1058373718769;56,1868345417077;0,00254763 %;0,02768825 %;384715437181;999764258;1488113776;0;0,0000817;0;-0,0000238;5;1;0,0396376233579202;6
1979 Chemicals;1979;3201 HS92;Vegetable tanning extracts;32 HS92;Dyes, paints, inks, etc.;Chemicals;Agri-food goods;122;Processed, Mainly for household consumption;-1,017213354;0,16094849;211.661;1.103.878;27,6191969276044;1,61641653700883;0,00000506 %;0,00005502 %;384715437181;999764258;1488113776;0;0,0007418;0;-0,0007546;0;0;0,00000226585470136365;0
1979 Chemicals;1979;3202 HS92;Synthetic tanning substances;32 HS92;Dyes, paints, inks, etc.;Chemicals;Intermediate goods;220;Processed, Mainly for industry;0,464920887;0,14519086;116.508;492.829;59,270537112686;1,45816159646191;0,00000279 %;0,00003028 %;384715437181;999764258;1488113776;0;0,0003312;0;0,0001540;0;0;0,00000112512126185179;0
